userid	newsid
273919	100645435
817945	100645656
1034253	100646087
3828663	100640893
1010440	100646153
7593180	100651130
3937226	100637136
4849001	100649040
8873323	100651469
10450587	100651182
8280431	100651469
8227075	100651469
1288064	100646153
1325101	100646153
3826869	100647416
8194713	100651469
4188326	100648568
8246511	100651469
9285441	100651950
21070	100644750
4593181	100648768
11465243	100648402
2623071	100646680
3598963	100647416
3150426	100646872
7035149	100649192
2130876	100646087
3323671	100637151
3018264	100646872
997466	100645962
3700832	100633200
4191918	100640893
4423530	100648598
8232399	100651469
7736055	100650894
1340628	100646080
6216815	100649040
1574576	100646087
3348604	100637151
9825537	100653093
2744134	100646735
129679	100645263
9955935	100653403
3828447	100633200
5720539	100649537
9904569	100653403
5775735	100649537
948220	100646153
8392169	100651469
683126	100645485
8062448	100650596
5893627	100649537
587200	100633200
8252489	100651469
1019459	100646153
8347396	100651469
1076694	100646153
7148497	100650220
7073167	100650220
5983766	100649537
321050	100645398
3415151	100647825
3675075	100647782
3886386	100637136
4121876	100648402
1976710	100646087
1822016	100646087
208743	100645338
3702740	100647915
1062688	100633200
4496825	100648788
5072285	100648768
2152405	100646087
8218581	100651469
663349	100642630
8255702	100651469
437106	100637151
5639218	100648402
8418912	100651469
8258428	100651469
2514904	100646153
6037157	100646555
5882445	100649537
2850861	100646722
10920909	100653515
9112157	100651469
5293721	100649202
614237	100645398
11118288	100655575
256696	100640215
5193872	100649202
11464835	100655842
321809	100645335
547395	100645485
4885161	100649040
1631964	100646153
1956235	100646087
4497992	100648768
972020	100646153
7372772	100646555
9628069	100652773
3163818	100646722
47616	100644648
3377787	100646872
1457482	100646153
1222327	100644655
3673772	100647710
833392	100634859
9899815	100653403
6804913	100649537
3344168	100637151
3317937	100637136
3755084	100640893
5761680	100649537
11953323	100657261
2674573	100646722
5083814	100648768
4177865	100633200
1040669	100646153
13011652	100658717
978185	100646680
8244874	100651301
11082895	100651182
7834182	100651130
8251561	100651469
7064033	100650220
4850486	100649040
3709538	100648357
5793497	100649537
4049282	100647825
3982694	100647825
1193269	100646153
4516735	100640893
3803358	100633200
10012240	100653403
7896990	100650702
1201690	100646153
3770841	100647915
9981305	100653351
3333592	100647416
1339789	100646087
1303010	100646722
3189697	100646965
496859	100642301
2891216	100646722
500232	100633200
1510724	100645962
2916155	100646153
61450	100645322
4899212	100633200
2717307	100646722
7194451	100650220
868980	100640760
5240835	100649202
9183237	100647712
1348657	100646087
7535786	100644067
7568012	100650220
4317522	100648630
4184875	100640893
86040	100644648
9917104	100653403
3369226	100637151
9912466	100653403
1569986	100646153
8263458	100651469
812780	100645940
24651	100643946
4530383	100648768
11932203	100657261
645931	100637151
3516638	100647825
38952	100644648
1101493	100646680
942701	100646153
10642853	100654204
9482286	100651950
3569760	100647710
5843275	100649646
9467960	100652418
3964971	100647825
4334554	100648321
3718555	100647915
8604678	100651469
7605849	100644052
2934674	100645518
3331052	100647243
9935185	100653403
6848199	100649503
5796957	100649503
7122028	100650220
3017569	100646153
8825364	100651130
1624600	100646087
1180193	100646680
4880535	100637175
1551213	100646321
3871608	100647915
1768045	100646087
4319831	100633200
2779096	100646722
7582533	100586036
9016902	100651469
8254868	100650702
8254869	100651469
8292991	100651469
1286694	100646087
9288980	100651950
4997587	100640893
2709955	100633200
9174102	100647712
9492334	100651950
771972	100645962
489462	100633200
2764575	100637151
806246	100645940
512801	100637151
517982	100633200
10910902	100654847
134001	100644024
3775795	100637136
143204	100644648
456876	100646017
297847	100645474
560443	100637151
2660828	100646153
4641991	100637175
4580150	100648768
975410	100646153
3336200	100637136
595879	100645485
3372259	100633200
1152368	100646153
5039984	100649260
3701268	100647915
63367	100644648
4262914	100640893
982429	100646153
988415	100646087
3930361	100647710
2673082	100646153
5768439	100649040
2919293	100646153
4178723	100633200
3134221	100648735
698156	100645398
2905493	100637136
4620649	100648768
4867725	100648994
11056437	100655420
2874181	100646722
2322731	100646153
119345	100644578
9816385	100652773
9453621	100652325
10021118	100653403
11427106	100655938
2718337	100646153
2717771	100646872
3283489	100648976
7473856	100656329
4705895	100648768
1618699	100646087
964087	100646087
5284984	100649202
212134	100651397
524187	100645485
5529624	100649064
938567	100646905
1107159	100646087
2717468	100646722
2283446	100646680
7682201	100650702
1214966	100646087
6108386	100645537
12451492	100651182
7178510	100650220
779178	100645940
8207181	100651469
5714219	100633200
7894903	100650702
86905	100633200
192377	100645335
3702226	100637136
8221099	100651469
2082689	100645940
524986	100644772
1292586	100646087
11461201	100655491
3457969	100620138
50959	100643775
953620	100646153
7302461	100650633
5724826	100649646
3471700	100633200
1344174	100646087
3362967	100637136
4529059	100648864
453445	100645485
103655	100644748
4686636	100651962
1200752	100646153
1116514	100646722
6054709	100649040
619054	100637151
993406	100646087
5756927	100640893
591211	100645448
5002227	100649040
1490283	100646087
4186793	100640893
7374303	100650220
9840452	100652682
4852349	100649040
8377973	100651469
1736059	100646722
11343107	100656239
9547643	100652218
1790636	100646087
533792	100637151
2988052	100646872
7168113	100646555
1147137	100633200
7193710	100650220
3699926	100633200
1217920	100646153
8203183	100651469
2705704	100646872
11686008	100530373
4886577	100640893
3719184	100647915
8247022	100651469
7750554	100644052
9289584	100651950
266356	100645428
4455177	100648907
1351196	100646680
5817386	100649503
4884845	100649040
7892317	100650702
4231388	100648593
11081065	100655519
8280143	100651469
8654875	100651469
2720933	100646872
2656363	100633200
10632878	100654204
2015428	100646087
9630110	100647712
8236581	100651469
2458058	100646087
11417429	100656239
1414857	100646087
10998008	100655071
9905909	100653403
2260086	100646680
7598536	100650220
5879293	100633200
1321736	100646153
2676049	100646153
1156396	100646087
3520684	100647190
2805744	100633200
5086348	100649260
7621000	100650824
1003541	100646087
498956	100646087
2849448	100646153
4687014	100648768
5173390	100649202
8471122	100651469
7397369	100650220
3200411	100646872
5631598	100651404
128323	100645282
2260887	100646722
717853	100642309
1125248	100646722
1037621	100646153
2723480	100637151
1756005	100646722
13005196	100642596
464444	100637151
1046463	100646153
1169912	100637151
2039293	100646680
9553189	100652471
442789	100634859
11905351	100653515
947256	100646153
1320061	100646087
781480	100645335
9949394	100653403
1521469	100646680
1848121	100646087
9918256	100653403
8371824	100651469
17055	100633200
6210167	100649503
3476662	100637151
7572517	100646555
501793	100633200
1207149	100646722
11341276	100655860
8267430	100651469
5897527	100633200
3536169	100645398
5828448	100649537
11908664	100657261
2799394	100646404
1118237	100646153
10486450	100650986
7073186	100650010
5829714	100649537
3467207	100637151
1606881	100633200
4221667	100648598
11728641	100656716
4716761	100648768
11965033	100652966
805388	100645962
1358908	100646087
8276033	100651469
4509384	100648717
2980696	100645322
1713585	100646153
7154332	100650144
3866300	100647915
8486755	100644052
1003212	100646153
4425268	100648735
8255727	100651469
1106850	100646680
1129455	100646087
1962505	100645962
1277684	100646153
4015370	100648031
3454823	100646872
1118580	100646087
707654	100645485
4019029	100647825
9097077	100647745
1081914	100637151
9383459	100655123
1081919	100646153
6862	100650409
10639516	100653785
766867	100645485
1532944	100645962
2342628	100646087
1179433	100646153
4537628	100648768
410537	100646080
1749401	100646087
5815540	100649537
10523632	100647712
9948111	100653403
11195308	100655938
460963	100637151
2740741	100633200
13015154	100642302
4886410	100649040
3510318	100647416
8410632	100651469
5740337	100650010
2192153	100646087
981866	100646087
2129755	100646087
8257661	100651212
7832932	100650702
4966034	100649040
391943	100645359
11371236	100656239
3865011	100647866
9695639	100652773
977650	100477112
9483833	100651950
4851083	100649260
11417213	100653515
5076055	100649040
1081749	100637151
8285298	100651469
4538442	100648768
6119662	100649646
3296330	100646872
8476969	100651469
3362597	100554039
9050378	100651469
11376608	100656239
289536	100637151
12381223	100657705
773957	100634859
8267699	100651469
3361029	100647416
374673	100645428
500212	100633200
3352988	100637151
8714503	100651469
6112873	100649537
8195091	100651469
2725731	100646872
1094116	100646153
4553504	100648768
1060153	100646680
1060151	100633200
10686775	100653554
1045813	100646087
4507388	100648768
723961	100645940
5960119	100649537
551006	100645428
1288741	100633200
2928661	100646058
4967345	100648981
2712310	100646722
3708202	100647885
244385	100645338
2671651	100646722
9457640	100647712
6663674	100649537
1763613	100646087
10642877	100652966
4950515	100649040
369683	100644693
9008835	100651469
23788	100644648
4907575	100649040
2802373	100646760
7076132	100650220
2414650	100646680
4032666	100647825
3912197	100647416
4541229	100648768
7138318	100650220
6161643	100649503
5521582	100649202
3152442	100646872
4534111	100648768
1423847	100646153
6271389	100649537
3743726	100647416
11479428	100656239
612305	100634859
1291349	100646087
2774344	100633200
2902433	100646722
8242374	100651469
3843212	100647868
1852916	100646361
5719422	100649537
7261211	100650220
3796423	100647915
3991640	100647914
429605	100645186
5943083	100649646
3814438	100647915
1036330	100646153
4501060	100648768
5967465	100649537
10680121	100654204
1105915	100646153
763033	100645962
3974020	100647914
2676389	100646722
271925	100645448
2439352	100646087
8291438	100651469
6194310	100649040
1785699	100646087
5252466	100649202
9022067	100651469
4519446	100648768
5900518	100649537
8232746	100651469
1032782	100646087
5794167	100649202
1562348	100646087
10995045	100642170
4426265	100648735
1767969	100646153
4551280	100648768
1918233	100646153
1918392	100646087
3382734	100633200
11913001	100657261
5560012	100649202
955369	100636362
11699330	100652966
186006	100632244
2804758	100646722
1032435	100646153
10626148	100650387
1204707	100646087
4215941	100648593
9146786	100651469
2003861	100646722
2254146	100646153
1760738	100646680
4944552	100649040
2658406	100646153
165404	100644619
1003554	100646153
2189273	100645940
1281914	100646153
781717	100645940
1471256	100646087
12993987	100629430
1127721	100646153
4157650	100648402
8214303	100651469
9974366	100653403
4340656	100648598
1363453	100646087
5753767	100649503
965915	100646087
8395952	100651469
7740234	100650220
1363109	100645940
7084179	100650220
7192460	100650468
9103933	100651469
4173689	100637175
3137	100644648
2732946	100633200
1366918	100646087
2640761	100645359
3634492	100633200
5928447	100649537
1237650	100646114
10154294	100653465
9947580	100653403
2836882	100646872
8260637	100648941
3459716	100647710
7614137	100651130
3877145	100647915
252643	100633200
4963722	100649260
7660649	100650220
4501221	100648768
4894584	100648768
1837933	100646680
337512	100645398
2696241	100643481
5150936	100649040
288634	100645335
2925586	100647125
3695021	100647915
2773617	100637136
1554814	100615236
1190838	100645081
7575470	100650702
3325378	100637151
3075661	100637151
7062958	100644067
42598	100637151
4513936	100640893
599212	100645495
11935751	100657261
644053	100645962
2807045	100646153
3804825	100647597
1789785	100637151
504271	100637151
4587889	100648768
12137168	100656705
2259920	100646087
3057946	100646722
6968080	100653826
8518566	100651469
6494427	100649537
3757989	100647825
869423	100645338
1698190	100646087
3939500	100647915
10917665	100651182
7082723	100646555
6182723	100646555
3168925	100646872
11305133	100655938
7128958	100644067
10446737	100647745
4510474	100648768
4217515	100648357
488557	100645485
956051	100646153
7070244	100650220
12007279	100657261
41671	100644648
1232627	100646087
4853841	100648768
2558528	100646087
4907960	100649040
2657447	100646087
5746858	100649537
3338054	100646872
1434227	100633200
84958	100645322
2269099	100646097
3551928	100647802
3360053	100633200
12790302	100658519
1308203	100646153
3340123	100637136
571782	100645697
5841939	100649537
1422674	100646087
5788637	100649537
5917584	100637175
11013260	100651182
745587	100633200
5183340	100649040
4214157	100643946
3704669	100633200
4528844	100648768
548801	100645485
9026130	100651469
3762563	100647915
642062	100645485
7791487	100650702
69607	100645322
486379	100633200
3498414	100646872
1753508	100646153
4881923	100649040
1528259	100646153
1696101	100646153
6952165	100649040
7659901	100646171
1192835	100646087
1217276	100646153
8310570	100647712
11353633	100651182
2564579	100646087
8190054	100651469
1537520	100646087
9321286	100647712
894082	100645483
3241328	100646722
4550862	100633200
3106310	100646722
9033105	100651469
1220100	100646087
5165687	100648768
11362167	100652966
2702728	100646722
761256	100645495
1566583	100645962
2761480	100646722
5026255	100648768
4315083	100648593
5874541	100649646
10640465	100654455
1100886	100646153
2690354	100646872
4505190	100648768
9315931	100651950
11684131	100625579
112518	100478483
4594059	100648768
3313743	100637151
1436062	100637151
5840328	100635560
4910877	100640893
2653605	100645322
3912780	100647885
2725354	100646722
2294216	100645537
5769952	100640893
1346343	100646153
11931939	100657261
3760813	100647915
1595431	100646087
5010002	100645720
450352	100645540
7196151	100650063
1610523	100646680
1561283	100646153
390625	100645428
935269	100645485
7243913	100650220
2813293	100633200
6271835	100649537
2639960	100646087
12020277	100657261
9040749	100651130
1809046	100643321
495676	100633200
8838108	100651413
6539313	100649537
3150356	100637151
3533606	100637151
772703	100646114
11906469	100657261
275942	100645448
12430353	100508882
2677622	100646722
1065852	100637151
109373	100645282
3393768	100646080
3324560	100633200
471642	100645962
4988395	100649040
10900025	100653515
9910888	100653403
9881397	100652773
11691319	100651182
2005095	100646680
3131337	100646722
2763885	100643321
1026946	100646087
8532693	100651469
168914	100646751
1510106	100646087
12373745	100653515
1479390	100646087
3334023	100647416
438330	100637151
1265592	100646153
11347859	100656239
3851565	100647825
8495230	100651469
10435342	100653403
6122004	100649503
4213207	100648735
9947117	100653403
2998749	100646872
1080224	100646722
4731732	100648883
12959676	100658561
8733079	100651469
22545	100645322
4101	100637151
7729672	100651130
5042964	100648768
5730453	100649537
9907272	100653403
1570949	100646087
7083647	100646555
2842154	100646872
2145561	100646722
1447550	100645906
549712	100645485
5836594	100649503
7060931	100650220
2665907	100633200
3626775	100646872
7304614	100650220
2794164	100646087
680544	100645940
9267501	100651950
13005924	100658571
9023520	100647672
13012345	100658561
1667144	100637151
5095750	100649040
1231452	100646153
3697884	100647915
2074911	100646058
1667148	100646153
2907007	100637136
4874309	100649503
1124776	100646153
3347783	100647422
3587325	100647710
4246304	100648593
12377157	100657261
103534	100634859
4581714	100648768
9147124	100647745
120463	100637151
2790139	100644772
149934	100634859
2952785	100646153
3700376	100647915
3515942	100647825
4226573	100648574
2774369	100646872
7796637	100650220
3601099	100647710
1839403	100646087
653074	100645485
2776730	100646722
1783200	100646153
27341	100637151
253213	100633200
1659179	100646087
485145	100646058
3660183	100646872
8642037	100647745
4847145	100648768
2240163	100647710
2300350	100646680
4295302	100648568
5806609	100649537
9923653	100653403
3030027	100646872
3528070	100633200
1256234	100646087
802614	100641442
2681622	100637151
3116746	100637151
520948	100633200
473345	100645485
473343	100645485
3354022	100647416
5761920	100649821
200931	100645379
1366632	100646153
139363	100576137
952828	100646087
8228649	100651469
2733788	100633200
5218791	100649040
12851827	100658522
4524360	100648768
1005891	100646087
10911099	100652966
3606158	100647710
4732537	100637175
8607364	100651397
5019295	100649040
7537512	100650220
473124	100646515
548009	100645485
10020223	100653403
75398	100641384
33131	100644693
810596	100645483
2605830	100646489
3088755	100646872
1604068	100646087
6101752	100649537
7111139	100650220
4665368	100643131
4860206	100648768
4961741	100649040
7707901	100651130
4850763	100640893
7655249	100650702
3594627	100647710
1473729	100646680
3791672	100647915
2841166	100645359
12800588	100653955
11058474	100653515
2854326	100646751
6814808	100649202
2383239	100646087
20994	100633200
9081071	100651469
11923970	100657261
2744326	100646872
910337	100646058
1876384	100646153
3336832	100645189
2037788	100646087
2781536	100646722
4844574	100649040
76614	100634859
1127707	100646087
164624	100634859
9352484	100647745
1202093	100646153
4889102	100649040
8322815	100647712
﻿5218791	100648598
7108202	100650220
470476	100645485
3900408	100647825
12088848	100651182
5385973	100648768
10474058	100653403
11360451	100656239
4327135	100648593
2514868	100646722
3700578	100647885
3067885	100646765
1332278	100646087
3533030	100647825
3704914	100647825
1992520	100646087
1038422	100645933
9673653	100652804
3746188	100647825
5036732	100649040
1192451	100646153
91030	100633200
4511048	100648768
3702590	100637151
1094591	100646087
7214685	100647230
4855066	100633200
11688961	100651182
4540524	100648768
10022460	100653403
1553282	100646080
606151	100645278
6156659	100649537
3847447	100647416
8440541	100651469
61625	100645258
2692699	100646872
495538	100645485
9451918	100647745
3162797	100646872
1542237	100646153
1869890	100646087
9535983	100651950
4177145	100640893
9703575	100540215
12425052	100658012
15250	100641384
960541	100633200
50912	100637151
1085791	100646087
35744	100633200
1019413	100646153
3623822	100646872
975179	100646153
3315690	100647416
9908899	100653403
7229891	100650220
526324	100645962
3640021	100647710
922501	100646301
10659009	100651182
7598317	100647870
5715690	100633200
6109123	100649537
5432154	100649202
3717812	100647825
456596	100645485
7091686	100650220
1341595	100637151
3729349	100647235
7587368	100651130
2931207	100637151
507699	100645485
3332453	100642596
2704561	100637136
3321674	100637136
3320810	100633200
688794	100637151
150406	100647825
10993010	100654816
1977842	100646722
436906	100645485
436905	100645485
4039445	100647825
4760978	100648768
334705	100645448
318027	100645428
8241326	100651469
9380738	100651950
500402	100645485
7582385	100644052
292753	100633200
6575766	100649537
2701887	100633200
4001201	100647825
292759	100645335
5758863	100647915
926424	100645962
10450345	100653403
2339519	100645962
135236	100645205
8310559	100651469
2580582	100646680
5728792	100645338
686125	100510092
8209153	100651469
3335455	100637151
3335452	100646997
9459878	100647712
6896524	100649503
3143625	100646722
3311461	100637151
6074407	100429170
1476985	100646087
5949611	100649646
5863013	100649537
9675620	100652773
9329272	100647712
3831369	100647915
1131015	100646680
222630	100635560
459536	100646114
2280451	100646153
11968228	100657261
5738936	100650010
7577078	100651130
9489828	100647745
297257	100645448
2681058	100646872
8984338	100650702
11718322	100656591
2761176	100646722
8555119	100651469
2266059	100646722
7597530	100651130
8253900	100651469
12506436	100651182
12371642	100652966
10050429	100653403
501463	100645485
985762	100646153
175687	100645322
2933115	100646872
5773943	100649537
601656	100633200
5287603	100649260
1087221	100646087
8304045	100651469
3456116	100647232
920869	100645263
8304048	100651469
2748151	100646656
11731205	100651182
11731204	100655844
10453610	100653403
7066264	100644052
8292743	100651469
1363623	100646087
5006081	100649040
993294	100646153
643905	100645495
11052899	100655738
7258180	100650220
2690281	100646872
178304	100644736
1199848	100646087
932901	100646661
1294967	100646087
899248	100645495
8304954	100651469
8815	100644693
7309382	100650144
11909176	100657261
7149308	100650220
1326070	100646087
3696921	100647416
2923705	100646722
59136	100633200
940796	100645962
11369785	100656239
7117932	100650220
2798488	100646722
7600015	100651130
3920704	100647416
3813385	100647243
2363546	100651337
1260058	100646153
10685281	100651182
2835721	100646722
3648496	100647416
746761	100645428
9960294	100653403
117000	100644648
1816516	100646680
435816	100633200
5120442	100647237
2659105	100637151
4133908	100647915
1267883	100646680
2433998	100646153
2299207	100646680
782554	100645962
2695922	100646872
12784601	100658380
1119328	100646153
4700306	100648691
5504786	100649040
4854078	100648768
961794	100646153
2089083	100646178
7222765	100650220
502966	100645485
537044	100645338
8757893	100651469
1254500	100646153
439998	100637151
8202523	100651469
1533506	100646680
4297542	100450283
7625781	100651130
9023729	100651469
1389508	100646087
9912486	100653403
3444650	100647243
1209194	100637151
9946225	100647672
4592434	100648768
1354389	100646009
748566	100637151
2671773	100646722
3103063	100646872
1137160	100637151
2754276	100637151
11360208	100651182
11932860	100657261
5401159	100649202
7306510	100644067
259694	100633200
222803	100650707
3748339	100647915
79482	100645026
377233	100644693
3020497	100646722
3335207	100637151
8239172	100651469
10752634	100655008
6432900	100649537
11360151	100653515
4530661	100648768
9913688	100647745
857752	100637151
729647	100645485
439003	100645485
598275	100637151
3126846	100646722
7593592	100650220
87958	100634859
599002	100637151
8339533	100651469
5916028	100649040
649506	100634859
7112434	100650220
215318	100647806
1667692	100646722
5521543	100648059
8812155	100651469
1765380	100646722
11723499	100656915
2727778	100646872
262754	100645338
1036118	100645906
2904610	100646153
1116002	100646153
5049379	100637175
693043	100646087
4530892	100646120
4534574	100648768
11955050	100657261
3855075	100647825
4525437	100648768
10107108	100647712
1227803	100646153
2110912	100646087
855456	100644630
2687128	100637136
4876021	100649040
3978209	100647825
1784906	100646087
451135	100634859
11908836	100657261
454452	100645485
4894808	100648768
3552915	100647710
1125004	100646680
4871210	100649040
976771	100637151
535773	100645485
11004167	100655071
4602859	100648768
3312103	100647416
5738583	100649792
2808144	100646722
9282388	100651950
624739	100633200
2713445	100646153
1657457	100646680
985	100637151
12503081	100657640
639664	100645428
12966174	100651182
9932801	100653403
2778655	100646722
965687	100633200
11560242	100651212
3592131	100647237
546056	100637151
64914	100637151
309042	100645335
3759727	100647915
4864051	100649040
2580111	100646153
3398322	100647416
1566599	100646087
2957227	100641056
906841	100645324
5764706	100649646
12784987	100654603
654553	100637151
3934161	100647825
1332603	100646153
6040504	100649537
1131968	100646087
2719372	100646722
4264127	100640893
8225771	100651469
911443	100646754
1135997	100646087
457434	100633200
11900774	100657261
565022	100646114
108703	100645303
1071997	100646153
2683925	100646722
4848694	100649040
2703645	100646153
5169320	100649040
5737857	100649202
4541864	100648557
1468965	100633200
637236	100645483
3789576	100647825
3918776	100647915
9982383	100653403
2877882	100646997
3696008	100647915
3141779	100646872
1113181	100646153
3593513	100647825
4073594	100647914
3582429	100646905
600552	100633200
3333921	100647825
628492	100643915
10657711	100654204
2159958	100646087
8479526	100651469
5791773	100649537
4514476	100648768
10422633	100653403
9901885	100653403
12804754	100658519
6225404	100640893
2776150	100633200
8401319	100651469
1186828	100646087
460843	100633200
5288827	100649260
647376	100645962
4531112	100648768
10445222	100647712
12690606	100658012
1831429	100645940
5408051	100649202
147689	100645056
11920421	100657261
118450	100645322
5231743	100648768
3482101	100637136
9117579	100647672
1344428	100646153
9013836	100651469
451490	100642618
1929205	100646087
3372957	100633200
207273	100644693
7580838	100650633
1487202	100646680
4102253	100647914
15271	100633200
10224404	100653403
899385	100647103
3414056	100637151
308495	100634859
456201	100637151
119051	100644648
3954647	100647885
3923534	100647825
5887108	100649040
5000974	100649202
9327128	100651950
9027895	100651469
4977756	100643131
5912794	100649537
216068	100645322
1587375	100646153
3909885	100647915
8235699	100647745
4976083	100648892
4878633	100633200
4835598	100648768
32231	100645322
11068761	100651182
10919519	100653298
7705971	100650617
561646	100645503
1132328	100646087
435559	100645485
3028116	100646872
4862481	100648768
3112654	100646872
8220033	100651469
12374637	100657261
3353042	100647113
7420888	100650220
2880231	100646872
5714902	100649503
5992065	100649537
10455132	100653403
5722767	100649646
2993646	100646722
10446859	100651182
9305721	100651950
8354095	100651469
65270	100637151
1093097	100642556
1634974	100646087
5725230	100649040
6398159	100649461
3031232	100646153
4513792	100648768
9953417	100647712
3201373	100646722
2983665	100646722
4936275	100648768
2711921	100646722
7158380	100650052
4009198	100648331
1265644	100646722
1458520	100646087
5586001	100649202
8241306	100651469
6056264	100649537
4553731	100640893
2304973	100646087
86960	100633200
2679561	100646722
9101309	100651469
81533	100637151
3515598	100647416
1726921	100646087
3063787	100647002
8331869	100651469
5864456	100649646
1077343	100646153
323452	100645318
8389692	100650702
8330110	100651469
13544	100633200
973252	100646087
4176347	100633200
11060507	100651182
2661677	100646872
5511741	100648768
2954863	100646406
812712	100645335
942007	100646153
2301587	100637151
4905078	100648768
1248176	100646153
6239769	100637175
7880	100645310
964870	100646087
4753040	100648768
2663564	100636362
1423140	100586036
502413	100645962
688200	100637151
811746	100646905
377772	100645448
4868735	100649040
2925044	100637151
5407390	100649260
3768370	100647825
9153197	100651469
8467342	100651469
9484833	100651950
8383268	100651469
49161	100633200
14443	100645322
11387762	100651182
3174236	100646872
1277132	100646087
10437098	100651182
517245	100645656
7561140	100655044
1271193	100646087
2873846	100637151
3024967	100646080
4505959	100640893
390991	100645026
488759	100646058
3743275	100637151
8240165	100647745
9951521	100653403
163727	100645047
858154	100644660
947980	100646722
4670572	100648768
1387565	100646087
2079475	100637151
13002919	100658576
2784745	100637136
459685	100633200
1344657	100646087
4964495	100649040
2394623	100646680
49783	100644693
11142177	100651469
1067381	100646087
381857	100645303
5825208	100644067
2302809	100646680
1131699	100633200
18926	100644648
6881721	100649040
9308180	100651950
1043470	100646087
1425688	100645940
2437156	100646281
685287	100646137
1099007	100646087
11131620	100653515
10456042	100651397
10922851	100655044
8427308	100651469
636025	100645483
2946842	100646722
5028878	100648768
8219902	100651469
364709	100645428
4928931	100649040
1678080	100646087
3384074	100633200
1107011	100646680
12405086	100651182
6917492	100649537
8328607	100651469
971490	100646153
4245808	100633200
269248	100634859
11169725	100653515
3401173	100642596
496368	100633200
3441665	100630779
565925	100645478
11065109	100584948
1957096	100646087
2639073	100616250
1198538	100646489
9269234	100651950
8375920	100651469
8498893	100651469
1011320	100633200
5025393	100649202
577294	100637151
4865456	100637175
3463069	100647710
9579524	100651950
2656678	100646722
4513891	100648768
2794127	100646722
4507946	100648768
477961	100645962
5776294	100649503
8367070	100651469
1309920	100637151
12789588	100658438
4989223	100649040
3728711	100647710
2370784	100645940
995142	100633200
3874278	100647915
296370	100645186
8483363	100651469
8018493	100651126
4856909	100649040
606647	100642302
4034891	100647825
497548	100633200
5166227	100648768
3815362	100647825
442999	100645929
304002	100645428
4534557	100639211
10457941	100650400
2261030	100646080
9920870	100653403
1160016	100646153
262004	100633200
1054467	100646722
2947207	100633200
11933599	100657261
3357371	100633200
3316265	100647416
231113	100644655
9358242	100651950
7784947	100650702
1093409	100646087
11902859	100657261
2660153	100646872
9649975	100647745
5029391	100649040
1156205	100646087
11945000	100657261
3012714	100633200
6652197	100644052
5980396	100649537
290158	100645398
1036396	100646153
10900113	100653515
286203	100647572
8208907	100651469
989106	100633200
2698537	100637151
3653436	100648595
1138518	100646087
10028722	100653403
149214	100645322
8238964	100651469
3600321	100647530
9311193	100651950
3754805	100647915
2260926	100645322
13004187	100630174
3363301	100646228
2134615	100637151
1775035	100637151
5130590	100648768
367412	100646451
579380	100645485
9995019	100647745
1302630	100646680
10020262	100653403
4019970	100647416
3951684	100647825
9922706	100653403
669312	100645537
8380119	100651469
3619537	100647825
3727362	100633200
452465	100637151
5717719	100649646
9048202	100453073
465961	100637151
1660911	100646087
4947283	100648768
944517	100646087
3366961	100647416
3322016	100646872
45786	100644648
1494483	100646153
8775747	100651469
10698477	100654204
10708106	100651182
1052825	100646680
1023207	100646153
2890252	100637136
3830739	100647915
4505547	100648768
481177	100633200
7314991	100650220
2728693	100646722
9528468	100647712
2676815	100646872
441957	100645448
11694404	100656571
5323240	100649260
9460927	100647712
157397	100645056
8226628	100651469
724499	100634859
4498605	100648768
1257608	100646680
611550	100645485
3696061	100647915
5990142	100649537
6860629	100649537
1371512	100646087
4200614	100640893
743698	100645485
4867560	100637175
1765777	100646087
3221378	100646872
1310441	100646087
9077903	100651469
13020622	100658670
1015636	100646087
5877260	100649537
8259929	100647672
705574	100645518
8235859	100651469
2748053	100637151
4845050	100649040
2773416	100633200
3812898	100647915
1442282	100646153
11063697	100655420
2800963	100646153
3843476	100647914
1161992	100646080
4506041	100648598
2710654	100633200
83603	100637151
164462	100645322
450078	100645485
2716558	100637136
4237452	100648593
4180227	100640893
4843902	100648768
517766	100645485
161627	100644648
2470862	100646680
2269000	100646058
9106148	100642596
5024709	100648768
1177566	100645335
2975434	100646872
3162204	100646872
9925715	100653403
8525449	100651469
438144	100645962
8530606	100650824
8158544	100650702
7305821	100650220
777785	100645485
8582562	100651469
1337702	100646153
10640843	100654204
4571222	100648366
3258578	100646872
4571227	100648768
283319	100645448
5808472	100648411
10592746	100653403
5952062	100649646
283312	100639428
3741495	100647416
3134062	100646722
8332097	100651469
8332099	100651469
1148382	100646680
3458574	100646872
2825777	100646153
8810187	100647672
12961758	100581035
7598955	100644067
1163821	100646087
4856220	100649202
4859466	100648768
8656430	100651469
1510331	100646153
2738218	100646153
4535542	100648411
2028280	100646087
1089223	100637151
1843191	100646087
4869384	100649260
2757346	100646722
5221246	100649040
11370595	100656239
2880250	100646722
961189	100646087
1085538	100646153
1287439	100646680
24779	100637151
466877	100644965
11724471	100653515
1214216	100646087
12817338	100658519
2883508	100646153
593290	100645483
11983532	100657261
423441	100633200
9331453	100647745
9503377	100652655
1340135	100646087
307580	100637151
953611	100646087
1254953	100646680
952865	100646153
3464461	100646872
1521977	100637151
3560377	100646087
2970673	100646722
999572	100646153
10968004	100655104
10630056	100654434
1413006	100646722
2438276	100646680
19779	100449320
2889107	100649064
776089	100645940
8330130	100651469
11704237	100656591
5805580	100649537
